1725004735.035052731,0,0,0
1725004735.065296570,0,0,0
1725004735.085416915,0,0,0
1725004735.105311202,0,0,0
1725004735.125297177,0,0,0
1725004735.145311978,0,0,0
1725004735.165284856,0,0,0
1725004735.195251529,0,0,0
1725004735.205311531,0,0,0
1725004735.225399253,0,0,0
1725004735.245299542,0,0,0
1725004735.275269221,-6.62491e-05,2.65461e-08,-0.0004007
1725004735.295223494,-6.62491e-05,2.65461e-08,-0.0004007
1725004735.305398288,-6.62491e-05,2.65461e-08,-0.0004007
1725004735.335037107,-0.000132502,8.84911e-08,-0.000534275
1725004735.355277323,-0.000198755,1.68136e-07,-0.00066785
1725004735.375294609,-0.000265,2.65467e-07,-0.000801409
1725004735.395294801,-0.000331253,3.80508e-07,-0.000934984
1725004735.425263989,-0.000397502,4.95543e-07,-0.000801417
1725004735.435223456,-0.000463747,6.10571e-07,-0.000934976
1725004735.465341402,-0.000596249,8.58344e-07,-0.000934984
1725004735.475296801,-0.000596249,8.58344e-07,-0.000934984
1725004735.505314243,-0.000596249,8.58344e-07,-0.000934984
1725004735.525325887,-0.000596249,8.58344e-07,-0.000934984
1725004735.545309477,-0.000596249,8.58344e-07,-0.000934984
1725004735.565294489,-0.00053,7.25612e-07,-0.00106855
1725004735.595082006,-0.000463748,5.92872e-07,-0.000934976
1725004735.605306857,-0.000331253,3.45114e-07,-0.000934984
1725004735.625293012,-0.000198751,9.73399e-08,-0.000934976
1725004735.645308234,6.62486e-05,-3.982e-07,-0.000934984
1725004735.675249728,0.000529996,-1.32733e-06,-0.00106854
1725004735.695225673,0.000927494,-2.07064e-06,-0.000801417
1725004735.705310703,0.0014575,-2.92014e-06,-0.000801409
1725004735.735233401,0.00198749,-3.76963e-06,-0.000801417
1725004735.755289051,0.0025175,-4.61914e-06,-0.000801409
1725004735.775293662,0.00331249,-6.10575e-06,-0.00106854
1725004735.795286670,0.00417374,-7.83127e-06,-0.000934976
1725004735.825320523,0.00516749,-9.5568e-06,-0.000801409
1725004735.835032902,0.00622749,-1.12558e-05,-0.000801409
1725004735.865278935,0.00741998,-1.34857e-05,-0.00106856
1725004735.875294401,0.00953998,-1.74501e-05,-0.000801409
1725004735.905299519,0.0109312,-1.98658e-05,-0.000934976
1725004735.925302857,0.0126537,-2.30868e-05,-0.000934976
1725004735.945025322,0.0145087,-2.65555e-05,-0.000934984
1725004735.965289134,0.0164962,-3.0803e-05,-0.00120212
1725004735.995230678,0.0187487,-3.56168e-05,-0.000934976
1725004736.005314876,0.0212662,-4.03245e-05,-0.000934984
1725004736.025273528,0.02385,-4.55011e-05,-0.00106854
1725004736.045368583,0.0268312,-5.1474e-05,-0.000934976
1725004736.075321250,0.0298787,-5.71727e-05,-0.000934976
1725004736.095428660,0.0353112,-6.73312e-05,-0.000934976
1725004736.105343781,0.0391537,-7.5543e-05,-0.00120212
1725004736.135045301,0.0434599,-8.5321e-05,-0.00106854
1725004736.155222746,0.0478986,-9.65857e-05,-0.00146926
1725004736.175242046,0.0528011,-0.000110992,-0.00146925
1725004736.195071316,0.0579023,-0.000126663,-0.00160282
1725004736.215099943,0.0635998,-0.000144927,-0.00160282
1725004736.235054417,0.069496,-0.000164616,-0.00173639
1725004736.265335729,0.076121,-0.000187623,-0.00173639
1725004736.285297957,0.0826797,-0.000213028,-0.0021371
1725004736.295053511,0.0933459,-0.000257193,-0.00200352
1725004736.325303792,0.100832,-0.000288191,-0.00213709
1725004736.345271441,0.108649,-0.000323692,-0.00240423
1725004736.365296742,0.116798,-0.000363964,-0.0025378
1725004736.385300891,0.125344,-0.000408482,-0.00267137
1725004736.405326072,0.134288,-0.000457461,-0.00280494
1725004736.425294613,0.143496,-0.000512811,-0.00320564
1725004736.455347453,0.153036,-0.000576522,-0.00347278
1725004736.465227487,0.162907,-0.000649039,-0.00387348
1725004736.495285356,0.172911,-0.000727873,-0.00400705
1725004736.505386818,0.188545,-0.000853172,-0.00400705
1725004736.535298245,0.199145,-0.000940953,-0.00427418
1725004736.555302745,0.210142,-0.00103496,-0.00427418
1725004736.575360228,0.221271,-0.00113308,-0.00454132
1725004736.595311866,0.232666,-0.00123962,-0.00480845
1725004736.615180253,0.244458,-0.00135617,-0.00507558
1725004736.635257484,0.256448,-0.0014795,-0.00520915
1725004736.665060411,0.268837,-0.00161022,-0.00534272
1725004736.685270669,0.281291,-0.00174663,-0.00560985
1725004736.695034117,0.294076,-0.00189521,-0.00601056
1725004736.725302073,0.313353,-0.00213468,-0.00641125
1725004736.745295192,0.326536,-0.00230901,-0.00681194
1725004736.765324960,0.339652,-0.00249473,-0.00734621
1725004736.785307509,0.353232,-0.00269608,-0.00747977
1725004736.805311128,0.367143,-0.00290791,-0.0077469
1725004736.825297784,0.380855,-0.00312221,-0.00788046
1725004736.855231463,0.394832,-0.00334066,-0.00774689
1725004736.865297366,0.408875,-0.00356201,-0.00801403
