1720036413.658953512,0,0,0.1325,0
1720036413.678955723,0,0,0.1325,0
1720036413.698923068,0,0,0.1325,0
1720036413.719075201,0,0,0.1325,0
1720036413.738834034,0,0,0.1325,0
1720036413.758947442,0,0,0.1325,0
1720036413.778943680,0,0,0.1325,0
1720036413.798978864,0,0,0.1325,0
1720036413.819081207,0,0,0.1325,0
1720036413.849074763,0,0,0.1325,0
1720036413.859087184,0,0,0.1325,0
1720036413.888858778,0,0,0.1325,0
1720036413.909059078,0,0,0.1325,0
1720036413.929200146,0,0,0.1325,0
1720036413.949084887,0,0,0.1325,0
1720036413.968867373,0,0,0.1325,0
1720036413.988888717,0,0,0.1325,0
1720036414.019074077,0,0,0.1325,0
1720036414.029038812,0,0,0.1325,0
1720036414.049132486,0,0,0.1325,0
1720036414.078942826,0,0,0.1325,0
1720036414.099047012,0,0,0.1325,0
1720036414.119066622,0,0,0.1325,0
1720036414.138880538,0,0,0.1325,0
1720036414.158949958,0,0,0.1325,0
1720036414.179028037,0,0,0.1325,0
1720036414.209080082,0,0,0.1325,0
1720036414.219064050,0,0,0.1325,0
1720036414.249067607,0,0,0.1325,0
1720036414.259056045,0,0,0.1325,0
1720036414.288873992,0,0,0.1325,0
1720036414.308866903,0,0,0.1325,0
1720036414.329095326,0,0,0.1325,0
1720036414.349125278,0,0,0.1325,0
1720036414.369256164,0,0,0.1325,0
1720036414.388935402,0,0,0.1325,0
1720036414.418962973,0,0,0.1325,0
1720036414.438953407,0,0,0.1325,0
1720036414.449040013,0,0,0.1325,0
1720036414.478825348,0,0,0.1325,0
1720036414.498917408,0,0,0.1325,0
1720036414.518955379,0,0,0.1325,0
1720036414.538967121,0,0,0.1325,0
1720036414.558996623,0,0,0.1325,0
1720036414.578946469,0,0,0.1325,0
1720036414.609009779,0,0,0.1325,0
1720036414.619081380,0,0,0.1325,0
1720036414.639176779,0,0,0.1325,0
1720036414.658984169,0,0,0.1325,0
1720036414.689020279,0,0,0.1325,0
1720036414.709053138,0,0,0.1325,0
1720036414.719004143,0,0,0.1325,0
1720036414.749556324,0,0,0.1325,0
1720036414.769036621,0,0,0.1325,0
1720036414.789107675,0,0,0.1325,0
1720036414.809159566,0,0,0.1325,0
1720036414.839080782,0,0,0.1325,0
1720036414.849034242,0,0,0.1325,0
1720036414.878926695,-0.00019875,-7.96402e-08,0.1325,0.000400706
1720036414.898821329,-0.00019875,-7.96402e-08,0.1325,0.000400706
1720036414.919084558,-0.000265,-1.41583e-07,0.1325,0.000534274
1720036414.939092552,-0.000397495,-2.83161e-07,0.1325,0.000534284
1720036414.958812358,-0.000397495,-2.83161e-07,0.1325,0.000534284
1720036414.978976037,-0.000397495,-2.83161e-07,0.1325,0.000534284
1720036415.009067329,-0.000397495,-2.83161e-07,0.1325,0.000534284
1720036415.018957429,-0.00033125,-2.03526e-07,0.1325,0.000667843
1720036415.038864750,-0.00033125,-2.03526e-07,0.1325,0.000667843
1720036415.058944634,-0.00033125,-2.03526e-07,0.1325,0.000667843
1720036415.089006430,-0.000198739,-2.65304e-08,0.1325,0.000667865
1720036415.108997156,-6.62439e-05,1.50446e-07,0.1325,0.000667855
1720036415.118949745,0.000198746,5.04391e-07,0.1325,0.000667836
1720036415.149078740,0.000529997,9.9108e-07,0.1325,0.000801407
1720036415.169057269,0.000861253,1.47778e-06,0.1325,0.000667851
1720036415.189080317,0.001325,2.15915e-06,0.1325,0.000801413
1720036415.208967414,0.0017225,2.79627e-06,0.1325,0.000801416
1720036415.238984972,0.00265,4.28289e-06,0.1325,0.000801411
1720036415.249201063,0.0033125,5.34478e-06,0.1325,0.000801427
1720036415.278804095,0.00417375,6.84027e-06,0.1325,0.000934991
1720036415.299089362,0.00516749,8.83127e-06,0.1325,0.00106855
1720036415.319089279,0.00629374,1.13886e-05,0.1325,0.00120212
1720036415.339006543,0.00748624,1.42557e-05,0.1325,0.00120213
1720036415.358951769,0.00894373,1.77599e-05,0.1325,0.00120212
1720036415.379072914,0.0104675,2.16269e-05,0.1325,0.0013357
1720036415.408836652,0.0120575,2.58744e-05,0.1325,0.00133568
1720036415.418955047,0.0139787,3.17766e-05,0.1325,0.00173639
1720036415.438929838,0.0170262,4.23598e-05,0.1325,0.00173639
1720036415.469079148,0.0192787,5.01822e-05,0.1325,0.00173638
1720036415.488812455,0.0217299,5.96772e-05,0.1325,0.00213712
1720036415.508848932,0.0241811,6.98269e-05,0.1325,0.00200353
1720036415.518829583,0.0269636,8.09765e-05,0.1325,0.00200352
1720036415.549031890,0.0298123,9.3533e-05,0.1325,0.00240423
1720036415.569026474,0.0328598,0.000109001,0.1325,0.00267139
1720036415.589052188,0.0359073,0.000124469,0.1325,0.00240423
1720036415.608829191,0.039286,0.000141167,0.1325,0.0025378
1720036415.629097662,0.0427309,0.000158652,0.1325,0.0025378
1720036415.649109856,0.0481633,0.000187676,0.1325,0.00280495
1720036415.678783705,0.0519395,0.000208356,0.1325,0.00267138
1720036415.698869971,0.0559145,0.000230656,0.1325,0.00293852
1720036415.709220420,0.0599557,0.000253866,0.1325,0.00280494
1720036415.739023425,0.0640631,0.000278006,0.1325,0.00307207
1720036415.758942943,0.068303,0.000304057,0.1325,0.00307208
1720036415.778832425,0.0725429,0.000331241,0.1325,0.00333921
1720036415.798873703,0.0769153,0.000360442,0.1325,0.00333921
1720036415.818955931,0.081354,0.000391864,0.1325,0.00373991
1720036415.838794230,0.0857926,0.000425658,0.1325,0.00387348
1720036415.868794461,0.0924174,0.000478751,0.1325,0.00414062
1720036415.879096121,0.0969222,0.000517261,0.1325,0.00440775
1720036415.908862003,0.10156,0.000558143,0.1325,0.00440776
1720036415.918788214,0.106131,0.000600272,0.1325,0.00480845
1720036415.948809380,0.110702,0.000644843,0.1325,0.00494203
1720036415.969008578,0.115074,0.000689229,0.1325,0.00520915
1720036415.988829809,0.119579,0.000737366,0.1325,0.0054763
1720036416.008930588,0.123818,0.000783804,0.1325,0.00547629
1720036416.028848242,0.128257,0.000834198,0.1325,0.00587699
1720036416.049057943,0.132497,0.000884034,0.1325,0.00587699
1720036416.079087168,0.139187,0.000963575,0.1325,0.00601057
1720036416.099123224,0.143692,0.00101893,0.1325,0.00627768
1720036416.108840762,0.147865,0.00107189,0.1325,0.00641127
1720036416.138981724,0.152304,0.0011294,0.1325,0.00654482
1720036416.158827028,0.156477,0.0011857,0.1325,0.00694551
1720036416.178856891,0.160783,0.0012461,0.1325,0.00707908
1720036416.199085082,0.165155,0.00130917,0.1325,0.0073462
1720036416.218966296,0.16966,0.00137656,0.1325,0.00761333
1720036416.239075023,0.174098,0.00144474,0.1325,0.0077469
1720036416.269008376,0.178735,0.00151783,0.1325,0.00801404
1720036416.278843063,0.185491,0.00162613,0.1325,0.00801404
1720036416.309038144,0.190261,0.00170386,0.1325,0.00828116
1720036416.318953480,0.195096,0.0017846,0.1325,0.00841472
1720036416.349011999,0.199998,0.00186841,0.1325,0.00868186
1720036416.369033303,0.205032,0.00195584,0.1325,0.00868185
1720036416.389067345,0.210331,0.00204645,0.1325,0.00841472
1720036416.409066520,0.215631,0.00213564,0.1325,0.00841472
1720036416.429025555,0.221062,0.00222561,0.1325,0.0081476
1720036416.449072937,0.226693,0.00231662,0.1325,0.00801403
1720036416.478993942,0.232456,0.00240977,0.1325,0.0081476
1720036416.499080400,0.241399,0.00255431,0.1325,0.00801403
1720036416.509022796,0.247427,0.00265013,0.1325,0.00788047
1720036416.539072807,0.253653,0.00274994,0.1325,0.0081476
1720036416.558843416,0.260012,0.00285187,0.1325,0.00788046
1720036416.578826696,0.266438,0.00295401,0.1325,0.00801403
1720036416.598771781,0.273062,0.0030602,0.1325,0.00801404
1720036416.618935569,0.279554,0.00316252,0.1325,0.00774692
1720036416.638949838,0.286509,0.00327122,0.1325,0.00788047
1720036416.668935756,0.293465,0.00337993,0.1325,0.00774691
1720036416.678818961,0.300619,0.00349078,0.1325,0.0077469
1720036416.708768630,0.311482,0.00366202,0.1325,0.00801404
1720036416.728795255,0.318835,0.00378087,0.1325,0.0081476
1720036416.748800934,0.326254,0.00390177,0.1325,0.0081476
1720036416.768758818,0.333607,0.00402062,0.1325,0.00801404
1720036416.779087809,0.341357,0.00414589,0.1325,0.00814759
1720036416.809004675,0.349107,0.00427116,0.1325,0.00801402
1720036416.829027552,0.35699,0.00439646,0.1325,0.00788047
1720036416.848845316,0.365138,0.00452598,0.1325,0.00801405
1720036416.868771679,0.373219,0.00465336,0.1325,0.00774692
1720036416.898820798,0.381566,0.00478269,0.1325,0.00774692
1720036416.908777776,0.394019,0.00497566,0.1325,0.00774691
1720036416.938775671,0.402498,0.00510478,0.1325,0.00747977
1720036416.958969968,0.411176,0.00523113,0.1325,0.00707909
1720036416.978837180,0.420065,0.00535202,0.1325,0.00652007
1720036416.998956211,0.428809,0.00546372,0.1325,0.00625295
1720036417.018844761,0.43762,0.00557038,0.1325,0.00585224
