1719952059.256637623,0.00400668,-0.00407825,0.1325
1719952059.276625334,0.00400668,-0.00407825,0.1325
1719952059.306851534,0.00400668,-0.00407825,0.1325
1719952059.316658054,0.00400668,-0.00407825,0.1325
1719952059.336652908,0.00400647,-0.00421076,0.1325
1719952059.366893075,0.00400647,-0.00421076,0.1325
1719952059.386809933,0.00400647,-0.00421076,0.1325
1719952059.406860772,0.00400647,-0.00421076,0.1325
1719952059.426826442,0.00400647,-0.00421076,0.1325
1719952059.446631520,0.00400647,-0.00421076,0.1325
1719952059.466841458,0.00400647,-0.00421076,0.1325
1719952059.486642239,0.00400647,-0.00421076,0.1325
1719952059.506637374,0.00400626,-0.00434326,0.1325
1719952059.536630196,0.00400584,-0.00460825,0.1325
1719952059.546618877,0.00400551,-0.004807,0.1325
1719952059.576960925,0.00400511,-0.00500576,0.1325
1719952059.596628776,0.00400483,-0.00513825,0.1325
1719952059.616927630,0.00400409,-0.0054695,0.1325
1719952059.636660213,0.00400346,-0.0057345,0.1325
1719952059.656955631,0.00400252,-0.006132,0.1325
1719952059.676999467,0.00400148,-0.00659575,0.1325
1719952059.706958506,0.00400036,-0.00712575,0.1325
1719952059.716843032,0.00399925,-0.00765575,0.1325
1719952059.736651457,0.00399729,-0.00864949,0.1325
1719952059.766623440,0.00399585,-0.00937824,0.1325
1719952059.786614788,0.00399389,-0.010372,0.1325
1719952059.806629720,0.00399197,-0.0114982,0.1325
1719952059.826622591,0.00399004,-0.0126245,0.1325
1719952059.846906157,0.00398736,-0.014082,0.1325
1719952059.866639441,0.00398486,-0.015672,0.1325
1719952059.886618626,0.00398292,-0.0173282,0.1325
1719952059.906622467,0.00398099,-0.0191832,0.1325
1719952059.936850270,0.00397926,-0.0211045,0.1325
1719952059.946621203,0.0039771,-0.0244832,0.1325
1719952059.976648841,0.00397619,-0.0269345,0.1325
1719952059.996615823,0.0039756,-0.029452,0.1325
1719952060.016840498,0.00397569,-0.032367,0.1325
1719952060.036650085,0.00397697,-0.0353482,0.1325
1719952060.056614983,0.00397924,-0.0385945,0.1325
1719952060.076617983,0.0039825,-0.0419732,0.1325
1719952060.106616717,0.00398682,-0.0454845,0.1325
1719952060.116616809,0.00399268,-0.0493932,0.1325
1719952060.136645387,0.00399982,-0.0534345,0.1325
1719952060.166616469,0.00401418,-0.0600595,0.1325
1719952060.186612135,0.00402501,-0.0647632,0.1325
1719952060.206601248,0.00403506,-0.0694007,0.1325
1719952060.216602673,0.00404597,-0.0744357,0.1325
1719952060.246622997,0.00405832,-0.0798019,0.1325
1719952060.266801957,0.00407097,-0.0853006,0.1325
1719952060.287145144,0.00408332,-0.0909981,0.1325
1719952060.306815330,0.00409624,-0.0969606,0.1325
1719952060.336650347,0.00410916,-0.102923,0.1325
1719952060.346611967,0.00412294,-0.109283,0.1325
1719952060.376640256,0.00414419,-0.119088,0.1325
1719952060.396859010,0.0041599,-0.125912,0.1325
1719952060.416575052,0.0041756,-0.132736,0.1325
