0.000000000,-111.06,-222.49
0.000000000,-110.85,-217.83
0.000000000,-110.68,-213.18
0.000000000,-110.62,-207.96
0.000000000,-110.5,-202.36
0.000000000,-110.4,-196.67
0.000000000,-110.36,-191.38
0.000000000,-110.43,-186.24
0.000000000,-110.33,-181.37
0.000000000,-110.24,-176.11
0.000000000,-110.21,-170.96
0.000000000,-110.16,-165.82
0.000000000,-110.07,-160.95
0.000000000,-109.98,-155.69
0.000000000,-109.98,-150.21
0.000000000,-109.98,-144.78
0.000000000,-110.03,-139.24
0.000000000,-110.3,-133.52
0.000000000,-110.63,-128.27
0.000000000,-111.09,-122.89
0.000000000,-111.69,-117.28
0.000000000,-112.37,-111.28
0.000000000,-112.89,-105.43
0.000000000,-113.54,-99.63
0.000000000,-114.08,-94.11
0.000000000,-114.72,-88.21
0.000000000,-115.32,-82.96
0.000000000,-115.82,-78.47
0.000000000,-116.34,-73.61
0.000000000,-117.01,-68.16
0.000000000,-117.78,-62.2
0.000000000,-118.56,-56.61
0.000000000,-119.14,-51.45
0.000000000,-119.78,-46.12
0.000000000,-120.44,-40.59
0.000000000,-121.07,-35.54
0.000000000,-121.75,-30.02
0.000000000,-122.38,-24.61
0.000000000,-123.09,-19.09
0.000000000,-122.53,-14.21
0.000000000,-120.68,-9.3
0.000000000,-117.12,-4
0.000000000,-111.73,0.67
0.000000000,-105.3,3.41
0.000000000,-98.03,3.65
0.000000000,-90.54,0.87
0.000000000,-84.78,-3.47
0.000000000,-81.63,-6.3
0.000000000,-81.69,-6.3
0.000000000,-81.68,-6.3
0.000000000,-81.69,-6.3
