1725251978.2659273,-4.05667,24.7645,0.932186
1725251976.7461624,-3.97629,24.6908,0.931313
1725251976.5162005,-3.89902,24.6191,0.930483
1725251976.3461862,-3.82546,24.5505,0.930239
1725251976.2061641,-3.7412,24.4718,0.930337
1725251976.0761807,-3.65782,24.3938,0.929797
1725251975.9459424,-3.57306,24.3141,0.929354
1725251975.8463497,-3.48892,24.2345,0.928761
1725251975.7461348,-3.41039,24.1597,0.928563
1725251975.636162,-3.32237,24.0758,0.928265
1725251975.5361598,-3.24117,23.9983,0.928265
1725251975.4462948,-3.16855,23.9288,0.927917
1725251975.3461382,-3.08679,23.8504,0.927817
1725251975.2561169,-3.01203,23.7786,0.927568
1725251975.1561432,-2.92658,23.6964,0.927468
1725251975.0659375,-2.84803,23.6206,0.927118
1725251974.9661832,-2.75964,23.5351,0.926817
1725251974.8561254,-2.66305,23.4414,0.926566
1725251974.7561378,-2.57424,23.3553,0.926767
1725251974.6461737,-2.4774,23.2613,0.926817
1725251974.5461304,-2.38824,23.1747,0.926616
1725251974.4361386,-2.28991,23.079,0.926365
1725251974.3361835,-2.20086,22.9921,0.926063
1725251974.245938,-2.12888,22.9216,0.926063
1725251974.1659381,-2.04721,22.8418,0.926063
1725251974.0859387,-1.97377,22.7701,0.926214
1725251973.9962502,-1.89167,22.6903,0.926917
1725251973.9161882,-1.81793,22.6191,0.927418
1725251973.8259203,-1.74369,22.5478,0.928165
1725251973.74599,-1.6596,22.4677,0.928711
1725251973.656121,-1.58506,22.3972,0.929354
1725251973.57613,-1.50078,22.3181,0.930532
1725251973.496312,-1.42461,22.2475,0.93141
1725251973.4059365,-1.34894,22.1781,0.932283
1725251973.3161964,-1.26381,22.1007,0.933005
1725251973.2459872,-1.1879,22.032,0.933437
1725251973.1561317,-1.10133,21.9542,0.934059
1725251973.076127,-1.02469,21.8856,0.934345
1725251972.9862633,-0.94774,21.8172,0.934915
1725251972.906177,-0.861341,21.7409,0.935671
1725251972.8161857,-0.784206,21.6734,0.936563
1725251972.726214,-0.697361,21.5982,0.937589
1725251972.6461027,-0.619724,21.5317,0.938192
1725251972.5659554,-0.541182,21.4649,0.939113
1725251972.4861567,-0.452798,21.3907,0.939845
1725251972.3961887,-0.372338,21.3237,0.940717
1725251972.3161402,-0.283093,21.2498,0.941342
1725251972.2259376,-0.203419,21.1846,0.942329
1725251972.146172,-0.124275,21.1208,0.94353
1725251972.055919,-0.0340744,21.0491,0.944806
1725251971.976342,0.0470146,20.9857,0.946112
1725251971.8961391,0.138691,20.9152,0.947444
1725251971.8159168,0.220922,20.8529,0.948211
1725251971.726175,0.303316,20.7911,0.948972
1725251971.6461725,0.396404,20.7221,0.950103
1725251971.5561466,0.479261,20.6614,0.95085
1725251971.4662087,0.573246,20.5934,0.951797
1725251971.3859234,0.657277,20.5333,0.95245
1725251971.3059056,0.741269,20.4735,0.952694
1725251971.2259164,0.835777,20.4065,0.952816
1725251971.1361454,0.920033,20.3466,0.952491
1725251971.0562572,1.01465,20.2791,0.952165
1725251970.9662993,1.09817,20.2193,0.951961
1725251970.886321,1.18195,20.1591,0.951838
1725251970.795913,1.27553,20.0918,0.951674
1725251970.7161334,1.35903,20.0317,0.951715
1725251970.6361418,1.45309,19.964,0.951674
1725251970.5561252,1.53696,19.9036,0.951592
1725251970.466186,1.62089,19.8429,0.951394
1725251970.3859384,1.71566,19.7742,0.951015
1725251970.295905,1.79839,19.714,0.951015
1725251970.2059216,1.89064,19.647,0.950891
1725251970.1259189,1.9716,19.588,0.950891
1725251970.0259264,2.08153,19.5079,0.950767
1725251969.9160974,2.18135,19.4352,0.951098
1725251969.8059015,2.29208,19.3547,0.950899
1725251969.725983,2.37328,19.2954,0.950519
1725251969.6459763,2.45481,19.2356,0.950519
1725251969.5661662,2.54572,19.1692,0.950519
1725251969.476138,2.62843,19.1087,0.95085
1725251969.3961926,2.72193,19.0408,0.950974
1725251969.3061442,2.80668,18.9792,0.951263
1725251969.2261608,2.88839,18.92,0.951386
1725251969.1361372,2.98223,18.8521,0.951476
1725251969.0561655,3.06498,18.7923,0.951592
1725251968.9761682,3.15728,18.726,0.952083
1725251968.8662157,3.25839,18.6537,0.952491
1725251968.766151,3.36996,18.5745,0.952856
1725251968.6761663,3.45164,18.5166,0.952978
1725251968.596178,3.53346,18.4587,0.952937
1725251968.5061677,3.62524,18.3936,0.952572
1725251968.4261649,3.70708,18.3353,0.952409
1725251968.3361928,3.79851,18.2701,0.95245
1725251968.2560503,3.88056,18.2116,0.952572
1725251968.14592,3.98196,18.1394,0.952613
1725251968.0661495,4.07355,18.0743,0.952613
1725251967.965963,4.17524,18.0021,0.952735
1725251967.8759224,4.26674,17.9371,0.952653
1725251967.7961915,4.34835,17.8791,0.95262
1725251967.715935,4.44006,17.8139,0.952694
1725251967.6059237,4.54133,17.7422,0.953059
1725251967.5061579,4.65314,17.6637,0.954024
1725251967.3962748,4.75573,17.5928,0.955099
1725251967.3161469,4.83858,17.5362,0.955887
1725251967.225939,4.93258,17.4728,0.956513
1725251967.1459413,5.01624,17.4168,0.95718
1725251967.0561707,5.11021,17.3545,0.957636
1725251966.9761746,5.19368,17.2994,0.958134
1725251966.876324,5.30825,17.2249,0.959387
1725251966.7661793,5.41323,17.1579,0.960435
1725251966.676198,5.49819,17.1045,0.961213
1725251966.596259,5.59392,17.045,0.961909
1725251966.5159578,5.67974,16.9922,0.962607
1725251966.425922,5.77602,16.9337,0.963392
1725251966.3259256,5.88251,16.87,0.964353
1725251966.2462442,5.9764,16.8148,0.965336
1725251966.1361392,6.08122,16.7544,0.966716
1725251966.0261319,6.19513,16.6906,0.968237
1725251965.9261565,6.29891,16.6338,0.969296
1725251965.8162274,6.41417,16.5714,0.969565
1725251965.7161777,6.5192,16.5146,0.969428
1725251965.605947,6.63446,16.4521,0.969264
1725251965.5059278,6.73836,16.3958,0.969264
1725251965.3961778,6.85292,16.3338,0.969591
1725251965.2962253,6.95774,16.2774,0.969755
1725251965.186188,7.07293,16.2156,0.969852
1725251965.0861838,7.17851,16.1589,0.96963
1725251964.9859476,7.29415,16.0965,0.96946
1725251964.876182,7.39909,16.04,0.96982
1725251964.7661572,7.51439,15.9783,0.970209
1725251964.665956,7.61973,15.9224,0.970661
1725251964.556141,7.73626,15.861,0.970853
1725251964.456162,7.8417,15.8054,0.970693
1725251964.3459482,7.9579,15.7441,0.970667
1725251964.246168,8.06263,15.6889,0.970693
1725251964.1360075,8.17729,15.6287,0.970981
1725251964.0262733,8.28224,15.5739,0.971331
1725251963.926171,8.39638,15.5148,0.9719
1725251963.8261607,8.50042,15.4616,0.972338
1725251963.7161636,8.61619,15.4026,0.972313
1725251963.6161351,8.72087,15.3493,0.972525
1725251963.5061686,8.83608,15.291,0.972928
1725251963.4059424,8.9404,15.2386,0.97342
1725251963.2959683,9.05685,15.181,0.974119
1725251963.196244,9.16147,15.1304,0.975254
1725251963.0862567,9.27841,15.0754,0.97645
1725251962.9861941,9.38614,15.0258,0.977198
1725251962.8760154,9.50401,14.9725,0.977925
1725251962.7662442,9.6113,14.925,0.978836
1725251962.666155,9.72989,14.8741,0.980234
1725251962.5661643,9.83869,14.8293,0.981788
1725251962.4561656,9.95893,14.7821,0.983327
1725251962.3561363,10.0686,14.7411,0.984543
1725251962.2459414,10.1905,14.6969,0.985401
1725251962.1361778,10.3014,14.6576,0.985623
1725251962.0361636,10.4233,14.6146,0.985601
1725251961.9361644,10.5355,14.5749,0.985646
1725251961.8261743,10.6569,14.5321,0.985781
1725251961.726043,10.7681,14.4931,0.985759
1725251961.61614,10.8905,14.4498,0.985424
1725251961.5059307,11.0018,14.4101,0.98515
1725251961.4061213,11.1228,14.3664,0.984892
1725251961.29629,11.2315,14.3268,0.9848
1725251961.196128,11.3484,14.2842,0.984637
1725251961.096156,11.4534,14.2458,0.98466
1725251960.9761794,11.5679,14.2037,0.984426
1725251960.8761852,11.6733,14.1647,0.984289
1725251960.776325,11.7877,14.122,0.983838
1725251960.6761644,11.892,14.0825,0.983473
1725251960.5661747,12.0057,14.0389,0.98323
1725251960.4661567,12.1082,13.9994,0.983084
1725251960.356164,12.2207,13.956,0.983206
1725251960.2462199,12.3236,13.9165,0.983108
1725251960.1461565,12.4362,13.8729,0.982941
1725251960.0361588,12.5386,13.833,0.98267
1725251959.936193,12.6515,13.7886,0.982467
1725251959.836184,12.7552,13.7478,0.982616
1725251959.7159727,12.8669,13.7042,0.982665
1725251959.616177,12.9677,13.6647,0.982665
1725251959.5161803,13.0758,13.6224,0.982665
1725251959.405935,13.1719,13.5848,0.982541
1725251959.3061361,13.2756,13.544,0.982471
1725251959.2059255,13.3699,13.507,0.982571
1725251959.096165,13.4741,13.4661,0.982665
1725251958.9859133,13.5682,13.4294,0.982838
1725251958.8859227,13.6706,13.3896,0.982838
1725251958.7562995,13.7797,13.3471,0.982961
1725251958.6461692,13.8743,13.3106,0.983181
1725251958.5261753,13.9711,13.2733,0.983084
1725251958.3961186,14.0713,13.2347,0.983064
1725251958.2561777,14.1849,13.1906,0.982764
1725251958.1061633,14.2919,13.1487,0.982641
1725251957.9758751,14.3906,13.1101,0.982516
1725251957.825929,14.494,13.0696,0.982887
1725251957.6461596,14.5952,13.0303,0.983035
1725251957.416184,14.6924,12.9927,0.982863
1725251957.0361657,14.7866,12.9558,0.981282
1725251956.5961866,14.8774,12.91,0.960991
1725251956.2859392,14.958,12.8499,0.936235
1725251955.995927,15.0317,12.7763,0.911745
1725251955.766207,15.0979,12.6919,0.886416
1725251955.5361807,15.1556,12.5985,0.85975
1725251955.356165,15.2034,12.5008,0.837872
1725251955.2061775,15.243,12.4028,0.820939
1725251955.075969,15.2782,12.3011,0.808771
1725251954.9561696,15.3107,12.1956,0.801163
1725251954.8561783,15.3407,12.0919,0.798291
1725251954.7359407,15.3682,11.9954,0.79805
1725251954.6359563,15.3989,11.8875,0.797808
1725251954.5362587,15.4266,11.7903,0.79805
1725251954.4262686,15.4572,11.6822,0.797244
1725251954.3261817,15.4849,11.5836,0.797229
1725251954.2161636,15.5158,11.4742,0.797391
1725251954.1061718,15.5439,11.3747,0.797552
1725251954.0061572,15.5747,11.2654,0.797325
1725251953.9061651,15.6029,11.1657,0.797567
1725251953.7961414,15.6339,11.0563,0.797808
1725251953.6961699,15.6624,10.9557,0.797405
1725251953.5859342,15.6936,10.8448,0.79676
1725251953.476112,15.7212,10.7461,0.796584
1725251953.3759515,15.7511,10.6393,0.797149
1725251953.2662613,15.7786,10.5416,0.797391
1725251953.166183,15.8089,10.4349,0.797969
1725251953.0663702,15.8363,10.3387,0.797969
1725251952.9463894,15.8664,10.233,0.798211
1725251952.8461568,15.8941,10.1355,0.797808
1725251952.7461805,15.9244,10.0284,0.797567
1725251952.6462991,15.9521,9.93057,0.797874
1725251952.5361767,15.9831,9.82201,0.798357
1725251952.436425,16.0112,9.72352,0.798532
1725251952.3263144,16.0419,9.61658,0.798291
1725251952.196183,16.0746,9.50245,0.798774
1725251952.0859005,16.1045,9.39848,0.798854
1725251951.9761555,16.1373,9.28392,0.798613
1725251951.8663452,16.1673,9.17919,0.798276
1725251951.736168,16.2026,9.05575,0.798598
1725251951.6059256,16.2355,8.94098,0.798598
1725251951.505926,16.2662,8.83427,0.799256
1725251951.3761728,16.2992,8.72022,0.799256
1725251951.2761621,16.3295,8.61561,0.799737
1725251951.145959,16.3627,8.50136,0.799576
1725251951.0459366,16.3931,8.39623,0.799416
1725251950.916182,16.4264,8.28102,0.799241
1725251950.8161817,16.457,8.17558,0.799481
1725251950.6861243,16.4929,8.05188,0.799657
1725251950.5559554,16.5262,7.93785,0.800058
1725251950.4561367,16.5568,7.83279,0.799897
1725251950.3259368,16.5891,7.72136,0.799015
1725251950.226174,16.6182,7.61992,0.798291
1725251950.0962853,16.6502,7.50847,0.79908
1725251949.9961672,16.6799,7.40555,0.799321
1725251949.8659136,16.7127,7.29241,0.800138
1725251949.7561414,16.7428,7.18959,0.800378
